resource_id,role_id,step_number,nama_skill,link_course,tipe,platform
RES4254,R041,1,"Sql, Python - Google Cybersecurity",https://www.coursera.org/professional-certificates/google-cybersecurity,Video Course + Certificate,Coursera
RES4255,R042,1,Sql - Google Cybersecurity,https://www.coursera.org/professional-certificates/google-cybersecurity,Video Course + Certificate,Coursera
RES4256,R043,1,Sql - Google Cybersecurity,https://www.coursera.org/professional-certificates/google-cybersecurity,Video Course + Certificate,Coursera
RES4257,R059,1,"Sql, Python - Google Cybersecurity",https://www.coursera.org/professional-certificates/google-cybersecurity,Video Course + Certificate,Coursera
RES4258,R060,1,Sql - Google Cybersecurity,https://www.coursera.org/professional-certificates/google-cybersecurity,Video Course + Certificate,Coursera
RES4259,R067,1,Sql - Google Cybersecurity,https://www.coursera.org/professional-certificates/google-cybersecurity,Video Course + Certificate,Coursera
RES4260,R068,1,Sql - Google Cybersecurity,https://www.coursera.org/professional-certificates/google-cybersecurity,Video Course + Certificate,Coursera
RES4261,R001,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/google-data-analytics,Video Course + Certificate,Coursera
RES4262,R004,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/google-data-analytics,Video Course + Certificate,Coursera
RES4263,R008,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/google-data-analytics,Video Course + Certificate,Coursera
RES4264,R027,1,"Sql, Tableau, R, Data Visualization - Google Data Analytics",https://www.coursera.org/professional-certificates/google-data-analytics,Video Course + Certificate,Coursera
RES4265,R028,1,"Sql, Tableau, R, Data Visualization - Google Data Analytics",https://www.coursera.org/professional-certificates/google-data-analytics,Video Course + Certificate,Coursera
RES4266,R029,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/google-data-analytics,Video Course + Certificate,Coursera
RES4267,R031,1,"Sql, Tableau - Google Data Analytics",https://www.coursera.org/professional-certificates/google-data-analytics,Video Course + Certificate,Coursera
RES4268,R032,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/google-data-analytics,Video Course + Certificate,Coursera
RES4269,R033,1,"Sql, Tableau, Data Visualization - Google Data Analytics",https://www.coursera.org/professional-certificates/google-data-analytics,Video Course + Certificate,Coursera
RES4270,R034,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/google-data-analytics,Video Course + Certificate,Coursera
RES4271,R035,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/google-data-analytics,Video Course + Certificate,Coursera
RES4272,R037,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/google-data-analytics,Video Course + Certificate,Coursera
RES4273,R040,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/google-data-analytics,Video Course + Certificate,Coursera
RES4274,R041,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/google-data-analytics,Video Course + Certificate,Coursera
RES4275,R042,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/google-data-analytics,Video Course + Certificate,Coursera
RES4276,R043,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/google-data-analytics,Video Course + Certificate,Coursera
RES4277,R049,1,Data Analysis - Google Data Analytics,https://www.coursera.org/professional-certificates/google-data-analytics,Video Course + Certificate,Coursera
RES4278,R059,1,"Sql, Data Visualization, Tableau - Google Data Analytics",https://www.coursera.org/professional-certificates/google-data-analytics,Video Course + Certificate,Coursera
RES4279,R060,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/google-data-analytics,Video Course + Certificate,Coursera
RES4280,R067,1,"Sql, Tableau, Data Visualization - Google Data Analytics",https://www.coursera.org/professional-certificates/google-data-analytics,Video Course + Certificate,Coursera
RES4281,R068,1,"Sql, Tableau, Data Analysis - Google Data Analytics",https://www.coursera.org/professional-certificates/google-data-analytics,Video Course + Certificate,Coursera
RES4282,R001,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/analytique-des-donnees-google,Video Course + Certificate,Coursera
RES4283,R004,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/analytique-des-donnees-google,Video Course + Certificate,Coursera
RES4284,R008,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/analytique-des-donnees-google,Video Course + Certificate,Coursera
RES4285,R027,1,"Sql, Tableau, R - Google Data Analytics",https://www.coursera.org/professional-certificates/analytique-des-donnees-google,Video Course + Certificate,Coursera
RES4286,R028,1,"Sql, Tableau, R - Google Data Analytics",https://www.coursera.org/professional-certificates/analytique-des-donnees-google,Video Course + Certificate,Coursera
RES4287,R029,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/analytique-des-donnees-google,Video Course + Certificate,Coursera
RES4288,R031,1,"Sql, Tableau - Google Data Analytics",https://www.coursera.org/professional-certificates/analytique-des-donnees-google,Video Course + Certificate,Coursera
RES4289,R032,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/analytique-des-donnees-google,Video Course + Certificate,Coursera
RES4290,R033,1,"Sql, Tableau - Google Data Analytics",https://www.coursera.org/professional-certificates/analytique-des-donnees-google,Video Course + Certificate,Coursera
RES4291,R034,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/analytique-des-donnees-google,Video Course + Certificate,Coursera
RES4292,R035,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/analytique-des-donnees-google,Video Course + Certificate,Coursera
RES4293,R037,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/analytique-des-donnees-google,Video Course + Certificate,Coursera
RES4294,R040,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/analytique-des-donnees-google,Video Course + Certificate,Coursera
RES4295,R041,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/analytique-des-donnees-google,Video Course + Certificate,Coursera
RES4296,R042,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/analytique-des-donnees-google,Video Course + Certificate,Coursera
RES4297,R043,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/analytique-des-donnees-google,Video Course + Certificate,Coursera
RES4298,R059,1,"Sql, Tableau - Google Data Analytics",https://www.coursera.org/professional-certificates/analytique-des-donnees-google,Video Course + Certificate,Coursera
RES4299,R060,1,Sql - Google Data Analytics,https://www.coursera.org/professional-certificates/analytique-des-donnees-google,Video Course + Certificate,Coursera
RES4300,R067,1,"Sql, Tableau - Google Data Analytics",https://www.coursera.org/professional-certificates/analytique-des-donnees-google,Video Course + Certificate,Coursera
RES4301,R068,1,"Sql, Tableau - Google Data Analytics",https://www.coursera.org/professional-certificates/analytique-des-donnees-google,Video Course + Certificate,Coursera
RES4302,R001,1,Sql - Google Data Analytics (De),https://www.coursera.org/professional-certificates/google-data-analytics-de,Video Course + Certificate,Coursera
RES4303,R004,1,Sql - Google Data Analytics (De),https://www.coursera.org/professional-certificates/google-data-analytics-de,Video Course + Certificate,Coursera
RES4304,R008,1,Sql - Google Data Analytics (De),https://www.coursera.org/professional-certificates/google-data-analytics-de,Video Course + Certificate,Coursera
RES4305,R027,1,Sql - Google Data Analytics (De),https://www.coursera.org/professional-certificates/google-data-analytics-de,Video Course + Certificate,Coursera
RES4306,R028,1,Sql - Google Data Analytics (De),https://www.coursera.org/professional-certificates/google-data-analytics-de,Video Course + Certificate,Coursera
RES4307,R029,1,Sql - Google Data Analytics (De),https://www.coursera.org/professional-certificates/google-data-analytics-de,Video Course + Certificate,Coursera
RES4308,R031,1,Sql - Google Data Analytics (De),https://www.coursera.org/professional-certificates/google-data-analytics-de,Video Course + Certificate,Coursera
RES4309,R032,1,Sql - Google Data Analytics (De),https://www.coursera.org/professional-certificates/google-data-analytics-de,Video Course + Certificate,Coursera
RES4310,R033,1,Sql - Google Data Analytics (De),https://www.coursera.org/professional-certificates/google-data-analytics-de,Video Course + Certificate,Coursera
RES4311,R034,1,Sql - Google Data Analytics (De),https://www.coursera.org/professional-certificates/google-data-analytics-de,Video Course + Certificate,Coursera
RES4312,R035,1,Sql - Google Data Analytics (De),https://www.coursera.org/professional-certificates/google-data-analytics-de,Video Course + Certificate,Coursera
RES4313,R037,1,Sql - Google Data Analytics (De),https://www.coursera.org/professional-certificates/google-data-analytics-de,Video Course + Certificate,Coursera
RES4314,R040,1,Sql - Google Data Analytics (De),https://www.coursera.org/professional-certificates/google-data-analytics-de,Video Course + Certificate,Coursera
RES4315,R041,1,Sql - Google Data Analytics (De),https://www.coursera.org/professional-certificates/google-data-analytics-de,Video Course + Certificate,Coursera
RES4316,R042,1,Sql - Google Data Analytics (De),https://www.coursera.org/professional-certificates/google-data-analytics-de,Video Course + Certificate,Coursera
RES4317,R043,1,Sql - Google Data Analytics (De),https://www.coursera.org/professional-certificates/google-data-analytics-de,Video Course + Certificate,Coursera
RES4318,R059,1,Sql - Google Data Analytics (De),https://www.coursera.org/professional-certificates/google-data-analytics-de,Video Course + Certificate,Coursera
RES4319,R060,1,Sql - Google Data Analytics (De),https://www.coursera.org/professional-certificates/google-data-analytics-de,Video Course + Certificate,Coursera
RES4320,R067,1,Sql - Google Data Analytics (De),https://www.coursera.org/professional-certificates/google-data-analytics-de,Video Course + Certificate,Coursera
RES4321,R068,1,Sql - Google Data Analytics (De),https://www.coursera.org/professional-certificates/google-data-analytics-de,Video Course + Certificate,Coursera
RES4322,R001,1,Sql - Google Data Analytics (Pt),https://www.coursera.org/professional-certificates/analise-de-dados-do-google,Video Course + Certificate,Coursera
RES4323,R004,1,Sql - Google Data Analytics (Pt),https://www.coursera.org/professional-certificates/analise-de-dados-do-google,Video Course + Certificate,Coursera
RES4324,R008,1,Sql - Google Data Analytics (Pt),https://www.coursera.org/professional-certificates/analise-de-dados-do-google,Video Course + Certificate,Coursera
RES4325,R027,1,"Sql, Tableau, R - Google Data Analytics (Pt)",https://www.coursera.org/professional-certificates/analise-de-dados-do-google,Video Course + Certificate,Coursera
RES4326,R028,1,"Sql, Tableau, R - Google Data Analytics (Pt)",https://www.coursera.org/professional-certificates/analise-de-dados-do-google,Video Course + Certificate,Coursera
RES4327,R029,1,Sql - Google Data Analytics (Pt),https://www.coursera.org/professional-certificates/analise-de-dados-do-google,Video Course + Certificate,Coursera
RES4328,R031,1,"Sql, Tableau - Google Data Analytics (Pt)",https://www.coursera.org/professional-certificates/analise-de-dados-do-google,Video Course + Certificate,Coursera
RES4329,R032,1,Sql - Google Data Analytics (Pt),https://www.coursera.org/professional-certificates/analise-de-dados-do-google,Video Course + Certificate,Coursera
RES4330,R033,1,"Sql, Tableau - Google Data Analytics (Pt)",https://www.coursera.org/professional-certificates/analise-de-dados-do-google,Video Course + Certificate,Coursera
RES4331,R034,1,Sql - Google Data Analytics (Pt),https://www.coursera.org/professional-certificates/analise-de-dados-do-google,Video Course + Certificate,Coursera
RES4332,R035,1,Sql - Google Data Analytics (Pt),https://www.coursera.org/professional-certificates/analise-de-dados-do-google,Video Course + Certificate,Coursera
RES4333,R037,1,Sql - Google Data Analytics (Pt),https://www.coursera.org/professional-certificates/analise-de-dados-do-google,Video Course + Certificate,Coursera
RES4334,R040,1,Sql - Google Data Analytics (Pt),https://www.coursera.org/professional-certificates/analise-de-dados-do-google,Video Course + Certificate,Coursera
RES4335,R041,1,Sql - Google Data Analytics (Pt),https://www.coursera.org/professional-certificates/analise-de-dados-do-google,Video Course + Certificate,Coursera
RES4336,R042,1,Sql - Google Data Analytics (Pt),https://www.coursera.org/professional-certificates/analise-de-dados-do-google,Video Course + Certificate,Coursera
RES4337,R043,1,Sql - Google Data Analytics (Pt),https://www.coursera.org/professional-certificates/analise-de-dados-do-google,Video Course + Certificate,Coursera
RES4338,R059,1,"Sql, Tableau - Google Data Analytics (Pt)",https://www.coursera.org/professional-certificates/analise-de-dados-do-google,Video Course + Certificate,Coursera
RES4339,R060,1,Sql - Google Data Analytics (Pt),https://www.coursera.org/professional-certificates/analise-de-dados-do-google,Video Course + Certificate,Coursera
RES4340,R067,1,"Sql, Tableau - Google Data Analytics (Pt)",https://www.coursera.org/professional-certificates/analise-de-dados-do-google,Video Course + Certificate,Coursera
RES4341,R068,1,"Sql, Tableau - Google Data Analytics (Pt)",https://www.coursera.org/professional-certificates/analise-de-dados-do-google,Video Course + Certificate,Coursera
RES4342,R027,1,Data Visualization - Google Data Analytics Capstone: Complete A Case Study,https://www.coursera.org/learn/google-data-analytics-capstone,Video Course + Certificate,Coursera
RES4343,R028,1,Data Visualization - Google Data Analytics Capstone: Complete A Case Study,https://www.coursera.org/learn/google-data-analytics-capstone,Video Course + Certificate,Coursera
RES4344,R033,1,Data Visualization - Google Data Analytics Capstone: Complete A Case Study,https://www.coursera.org/learn/google-data-analytics-capstone,Video Course + Certificate,Coursera
RES4345,R049,1,Data Analysis - Google Data Analytics Capstone: Complete A Case Study,https://www.coursera.org/learn/google-data-analytics-capstone,Video Course + Certificate,Coursera
RES4346,R059,1,Data Visualization - Google Data Analytics Capstone: Complete A Case Study,https://www.coursera.org/learn/google-data-analytics-capstone,Video Course + Certificate,Coursera
RES4347,R067,1,Data Visualization - Google Data Analytics Capstone: Complete A Case Study,https://www.coursera.org/learn/google-data-analytics-capstone,Video Course + Certificate,Coursera
RES4348,R068,1,Data Analysis - Google Data Analytics Capstone: Complete A Case Study,https://www.coursera.org/learn/google-data-analytics-capstone,Video Course + Certificate,Coursera
RES4349,R055,1,"Seo, Email Marketing - Google Digital Marketing & E-Commerce",https://www.coursera.org/professional-certificates/google-digital-marketing-ecommerce,Video Course + Certificate,Coursera
RES4350,R056,1,Seo - Google Digital Marketing & E-Commerce,https://www.coursera.org/professional-certificates/google-digital-marketing-ecommerce,Video Course + Certificate,Coursera
RES4351,R061,1,Digital Marketing - Google Digital Marketing & E-Commerce,https://www.coursera.org/professional-certificates/google-digital-marketing-ecommerce,Video Course + Certificate,Coursera
RES4352,R065,1,Email Marketing - Google Digital Marketing & E-Commerce,https://www.coursera.org/professional-certificates/google-digital-marketing-ecommerce,Video Course + Certificate,Coursera
RES4353,R066,1,"Email Marketing, Seo - Google Digital Marketing & E-Commerce",https://www.coursera.org/professional-certificates/google-digital-marketing-ecommerce,Video Course + Certificate,Coursera
RES4354,R027,1,R - Google It Support,https://www.coursera.org/professional-certificates/support-informatique-google,Video Course + Certificate,Coursera
RES4355,R028,1,R - Google It Support,https://www.coursera.org/professional-certificates/support-informatique-google,Video Course + Certificate,Coursera
RES4356,R055,1,Seo - Google Marketing Digital E E-Commerce,https://www.coursera.org/professional-certificates/certificado-de-carrera-de-google-marketing-digital-e-e-commerce,Video Course + Certificate,Coursera
RES4357,R056,1,Seo - Google Marketing Digital E E-Commerce,https://www.coursera.org/professional-certificates/certificado-de-carrera-de-google-marketing-digital-e-e-commerce,Video Course + Certificate,Coursera
RES4358,R066,1,Seo - Google Marketing Digital E E-Commerce,https://www.coursera.org/professional-certificates/certificado-de-carrera-de-google-marketing-digital-e-e-commerce,Video Course + Certificate,Coursera
RES4359,R001,1,Agile - Google Project Management,https://www.coursera.org/professional-certificates/gestion-de-projet-google,Video Course + Certificate,Coursera
RES4360,R008,1,Agile - Google Project Management,https://www.coursera.org/professional-certificates/gestion-de-projet-google,Video Course + Certificate,Coursera
RES4361,R014,1,"Project Management, Agile, Scrum - Google Project Management",https://www.coursera.org/professional-certificates/gestion-de-projet-google,Video Course + Certificate,Coursera
RES4362,R027,1,R - Google Project Management,https://www.coursera.org/professional-certificates/gestion-de-projet-google,Video Course + Certificate,Coursera
RES4363,R028,1,R - Google Project Management,https://www.coursera.org/professional-certificates/gestion-de-projet-google,Video Course + Certificate,Coursera
RES4364,R062,1,Influencer Marketing - Google Project Management,https://www.coursera.org/professional-certificates/gestion-de-projet-google,Video Course + Certificate,Coursera
RES4365,R068,1,Agile - Google Project Management,https://www.coursera.org/professional-certificates/gestion-de-projet-google,Video Course + Certificate,Coursera
RES4366,R014,1,Project Management - Google Project Management (De),https://www.coursera.org/professional-certificates/google-project-management-de,Video Course + Certificate,Coursera
RES4367,R001,1,Agile - Google Project Management (Pt),https://www.coursera.org/professional-certificates/gestao-de-projetos-do-google,Video Course + Certificate,Coursera
RES4368,R008,1,Agile - Google Project Management (Pt),https://www.coursera.org/professional-certificates/gestao-de-projetos-do-google,Video Course + Certificate,Coursera
RES4369,R014,1,"Project Management, Agile, Scrum - Google Project Management (Pt)",https://www.coursera.org/professional-certificates/gestao-de-projetos-do-google,Video Course + Certificate,Coursera
RES4370,R068,1,Agile - Google Project Management (Pt),https://www.coursera.org/professional-certificates/gestao-de-projetos-do-google,Video Course + Certificate,Coursera
RES4371,R001,1,Agile - Google Project Management:,https://www.coursera.org/professional-certificates/google-project-management,Video Course + Certificate,Coursera
RES4372,R008,1,"Agile, Stakeholder Management - Google Project Management:",https://www.coursera.org/professional-certificates/google-project-management,Video Course + Certificate,Coursera
RES4373,R014,1,"Project Management, Risk Management, Agile, Scrum - Google Project Management:",https://www.coursera.org/professional-certificates/google-project-management,Video Course + Certificate,Coursera
RES4374,R068,1,Agile - Google Project Management:,https://www.coursera.org/professional-certificates/google-project-management,Video Course + Certificate,Coursera
RES4375,R044,1,Figma - Google Ux Design,https://www.coursera.org/professional-certificates/google-ux-design,Video Course + Certificate,Coursera
RES4376,R045,1,"Figma, Usability Testing - Google Ux Design",https://www.coursera.org/professional-certificates/google-ux-design,Video Course + Certificate,Coursera
RES4377,R046,1,Figma - Google Ux Design,https://www.coursera.org/professional-certificates/google-ux-design,Video Course + Certificate,Coursera
RES4378,R047,1,Figma - Google Ux Design,https://www.coursera.org/professional-certificates/google-ux-design,Video Course + Certificate,Coursera
RES4379,R049,1,"Usability Testing, Figma - Google Ux Design",https://www.coursera.org/professional-certificates/google-ux-design,Video Course + Certificate,Coursera
RES4380,R050,1,Figma - Google Ux Design,https://www.coursera.org/professional-certificates/google-ux-design,Video Course + Certificate,Coursera
RES4381,R052,1,Figma - Google Ux Design,https://www.coursera.org/professional-certificates/google-ux-design,Video Course + Certificate,Coursera
RES4382,R053,1,Figma - Google Ux Design,https://www.coursera.org/professional-certificates/google-ux-design,Video Course + Certificate,Coursera
RES4383,R061,1,Research - Google Ux Design,https://www.coursera.org/professional-certificates/google-ux-design,Video Course + Certificate,Coursera
RES4384,R064,1,Research - Google Ux Design,https://www.coursera.org/professional-certificates/google-ux-design,Video Course + Certificate,Coursera
RES4385,R044,1,"Figma, Adobe Xd - Google Ux Design",https://www.coursera.org/professional-certificates/conception-ux-google,Video Course + Certificate,Coursera
RES4386,R045,1,"Figma, Adobe Xd - Google Ux Design",https://www.coursera.org/professional-certificates/conception-ux-google,Video Course + Certificate,Coursera
RES4387,R046,1,"Figma, Adobe Xd - Google Ux Design",https://www.coursera.org/professional-certificates/conception-ux-google,Video Course + Certificate,Coursera
RES4388,R047,1,Figma - Google Ux Design,https://www.coursera.org/professional-certificates/conception-ux-google,Video Course + Certificate,Coursera
RES4389,R049,1,Figma - Google Ux Design,https://www.coursera.org/professional-certificates/conception-ux-google,Video Course + Certificate,Coursera
RES4390,R050,1,Figma - Google Ux Design,https://www.coursera.org/professional-certificates/conception-ux-google,Video Course + Certificate,Coursera
RES4391,R052,1,"Figma, Adobe Xd - Google Ux Design",https://www.coursera.org/professional-certificates/conception-ux-google,Video Course + Certificate,Coursera
RES4392,R053,1,Figma - Google Ux Design,https://www.coursera.org/professional-certificates/conception-ux-google,Video Course + Certificate,Coursera
RES4393,R044,1,"Figma, Adobe Xd - Google Ux Design (De)",https://www.coursera.org/professional-certificates/google-ux-design-de,Video Course + Certificate,Coursera
RES4394,R045,1,"Figma, Adobe Xd - Google Ux Design (De)",https://www.coursera.org/professional-certificates/google-ux-design-de,Video Course + Certificate,Coursera
RES4395,R046,1,"Figma, Adobe Xd - Google Ux Design (De)",https://www.coursera.org/professional-certificates/google-ux-design-de,Video Course + Certificate,Coursera
RES4396,R047,1,Figma - Google Ux Design (De),https://www.coursera.org/professional-certificates/google-ux-design-de,Video Course + Certificate,Coursera
RES4397,R049,1,Figma - Google Ux Design (De),https://www.coursera.org/professional-certificates/google-ux-design-de,Video Course + Certificate,Coursera
RES4398,R050,1,Figma - Google Ux Design (De),https://www.coursera.org/professional-certificates/google-ux-design-de,Video Course + Certificate,Coursera
RES4399,R052,1,"Figma, Adobe Xd - Google Ux Design (De)",https://www.coursera.org/professional-certificates/google-ux-design-de,Video Course + Certificate,Coursera
RES4400,R053,1,Figma - Google Ux Design (De),https://www.coursera.org/professional-certificates/google-ux-design-de,Video Course + Certificate,Coursera
RES4401,R061,1,Research - Google Ux Design (De),https://www.coursera.org/professional-certificates/google-ux-design-de,Video Course + Certificate,Coursera
RES4402,R064,1,Research - Google Ux Design (De),https://www.coursera.org/professional-certificates/google-ux-design-de,Video Course + Certificate,Coursera
RES4403,R044,1,"Figma, Adobe Xd - Google Ux Design (Pt)",https://www.coursera.org/professional-certificates/ux-design-do-google,Video Course + Certificate,Coursera
RES4404,R045,1,"Figma, Adobe Xd - Google Ux Design (Pt)",https://www.coursera.org/professional-certificates/ux-design-do-google,Video Course + Certificate,Coursera
RES4405,R046,1,"Figma, Adobe Xd - Google Ux Design (Pt)",https://www.coursera.org/professional-certificates/ux-design-do-google,Video Course + Certificate,Coursera
RES4406,R047,1,Figma - Google Ux Design (Pt),https://www.coursera.org/professional-certificates/ux-design-do-google,Video Course + Certificate,Coursera
RES4407,R049,1,Figma - Google Ux Design (Pt),https://www.coursera.org/professional-certificates/ux-design-do-google,Video Course + Certificate,Coursera
RES4408,R050,1,Figma - Google Ux Design (Pt),https://www.coursera.org/professional-certificates/ux-design-do-google,Video Course + Certificate,Coursera
RES4409,R052,1,"Figma, Adobe Xd - Google Ux Design (Pt)",https://www.coursera.org/professional-certificates/ux-design-do-google,Video Course + Certificate,Coursera
RES4410,R053,1,Figma - Google Ux Design (Pt),https://www.coursera.org/professional-certificates/ux-design-do-google,Video Course + Certificate,Coursera
RES4411,R016,1,Cryptography - Google شهادة تقنية المعلومات من,https://www.coursera.org/professional-certificates/google-it-arabic,Video Course + Certificate,Coursera
RES4412,R022,1,Cryptography - Google شهادة تقنية المعلومات من,https://www.coursera.org/professional-certificates/google-it-arabic,Video Course + Certificate,Coursera
RES4413,R001,1,Sql - Google 데이터 애널리틱스 수료증 이수 과정,https://www.coursera.org/professional-certificates/google-data-analytics-korean,Video Course + Certificate,Coursera
RES4414,R004,1,Sql - Google 데이터 애널리틱스 수료증 이수 과정,https://www.coursera.org/professional-certificates/google-data-analytics-korean,Video Course + Certificate,Coursera
RES4415,R008,1,Sql - Google 데이터 애널리틱스 수료증 이수 과정,https://www.coursera.org/professional-certificates/google-data-analytics-korean,Video Course + Certificate,Coursera
RES4416,R027,1,"Sql, Tableau, R - Google 데이터 애널리틱스 수료증 이수 과정",https://www.coursera.org/professional-certificates/google-data-analytics-korean,Video Course + Certificate,Coursera
RES4417,R028,1,"Sql, Tableau, R - Google 데이터 애널리틱스 수료증 이수 과정",https://www.coursera.org/professional-certificates/google-data-analytics-korean,Video Course + Certificate,Coursera
RES4418,R029,1,Sql - Google 데이터 애널리틱스 수료증 이수 과정,https://www.coursera.org/professional-certificates/google-data-analytics-korean,Video Course + Certificate,Coursera
RES4419,R031,1,"Sql, Tableau - Google 데이터 애널리틱스 수료증 이수 과정",https://www.coursera.org/professional-certificates/google-data-analytics-korean,Video Course + Certificate,Coursera
RES4420,R032,1,Sql - Google 데이터 애널리틱스 수료증 이수 과정,https://www.coursera.org/professional-certificates/google-data-analytics-korean,Video Course + Certificate,Coursera
RES4421,R033,1,"Sql, Tableau - Google 데이터 애널리틱스 수료증 이수 과정",https://www.coursera.org/professional-certificates/google-data-analytics-korean,Video Course + Certificate,Coursera
RES4422,R034,1,Sql - Google 데이터 애널리틱스 수료증 이수 과정,https://www.coursera.org/professional-certificates/google-data-analytics-korean,Video Course + Certificate,Coursera
RES4423,R035,1,Sql - Google 데이터 애널리틱스 수료증 이수 과정,https://www.coursera.org/professional-certificates/google-data-analytics-korean,Video Course + Certificate,Coursera
RES4424,R037,1,Sql - Google 데이터 애널리틱스 수료증 이수 과정,https://www.coursera.org/professional-certificates/google-data-analytics-korean,Video Course + Certificate,Coursera
RES4425,R040,1,Sql - Google 데이터 애널리틱스 수료증 이수 과정,https://www.coursera.org/professional-certificates/google-data-analytics-korean,Video Course + Certificate,Coursera
RES4426,R041,1,Sql - Google 데이터 애널리틱스 수료증 이수 과정,https://www.coursera.org/professional-certificates/google-data-analytics-korean,Video Course + Certificate,Coursera
RES4427,R042,1,Sql - Google 데이터 애널리틱스 수료증 이수 과정,https://www.coursera.org/professional-certificates/google-data-analytics-korean,Video Course + Certificate,Coursera
RES4428,R043,1,Sql - Google 데이터 애널리틱스 수료증 이수 과정,https://www.coursera.org/professional-certificates/google-data-analytics-korean,Video Course + Certificate,Coursera
RES4429,R059,1,"Sql, Tableau - Google 데이터 애널리틱스 수료증 이수 과정",https://www.coursera.org/professional-certificates/google-data-analytics-korean,Video Course + Certificate,Coursera
RES4430,R060,1,Sql - Google 데이터 애널리틱스 수료증 이수 과정,https://www.coursera.org/professional-certificates/google-data-analytics-korean,Video Course + Certificate,Coursera
RES4431,R067,1,"Sql, Tableau - Google 데이터 애널리틱스 수료증 이수 과정",https://www.coursera.org/professional-certificates/google-data-analytics-korean,Video Course + Certificate,Coursera
RES4432,R068,1,"Sql, Tableau - Google 데이터 애널리틱스 수료증 이수 과정",https://www.coursera.org/professional-certificates/google-data-analytics-korean,Video Course + Certificate,Coursera
RES4433,R047,1,Typography - Graphic Design,https://www.coursera.org/specializations/graphic-design,Video Course + Certificate,Coursera
RES4434,R050,1,Typography - Graphic Design,https://www.coursera.org/specializations/graphic-design,Video Course + Certificate,Coursera
RES4435,R052,1,Typography - Graphic Design,https://www.coursera.org/specializations/graphic-design,Video Course + Certificate,Coursera
RES4436,R020,1,Compliance - Hrci Human Resource Associate,https://www.coursera.org/professional-certificates/hrci-human-resource-associate,Video Course + Certificate,Coursera
RES4437,R001,1,"Javascript, Html, Css - Html, Css, And Javascript For Web Developers",https://www.coursera.org/learn/html-css-javascript-for-web-developers,Video Course + Certificate,Coursera
RES4438,R002,1,"Css, Javascript, Html - Html, Css, And Javascript For Web Developers",https://www.coursera.org/learn/html-css-javascript-for-web-developers,Video Course + Certificate,Coursera
RES4439,R004,1,"Html, Javascript, Css - Html, Css, And Javascript For Web Developers",https://www.coursera.org/learn/html-css-javascript-for-web-developers,Video Course + Certificate,Coursera
RES4440,R044,1,"Html, Css - Html, Css, And Javascript For Web Developers",https://www.coursera.org/learn/html-css-javascript-for-web-developers,Video Course + Certificate,Coursera
RES4441,R046,1,"Css - Html, Css, And Javascript For Web Developers",https://www.coursera.org/learn/html-css-javascript-for-web-developers,Video Course + Certificate,Coursera
RES4442,R053,1,"Css - Html, Css, And Javascript For Web Developers",https://www.coursera.org/learn/html-css-javascript-for-web-developers,Video Course + Certificate,Coursera
RES4443,R031,1,Etl - Hands-On Introduction To Linux Commands And Shell Scripting,https://www.coursera.org/learn/hands-on-introduction-to-linux-commands-and-shell-scripting,Video Course + Certificate,Coursera
RES4444,R027,1,Power Bi - Harnessing The Power Of Data With Power Bi,https://www.coursera.org/learn/harnessing-the-power-of-data-with-power-bi,Video Course + Certificate,Coursera
RES4445,R031,1,Power Bi - Harnessing The Power Of Data With Power Bi,https://www.coursera.org/learn/harnessing-the-power-of-data-with-power-bi,Video Course + Certificate,Coursera
RES4446,R049,1,Data Analysis - Harnessing The Power Of Data With Power Bi,https://www.coursera.org/learn/harnessing-the-power-of-data-with-power-bi,Video Course + Certificate,Coursera
RES4447,R059,1,Power Bi - Harnessing The Power Of Data With Power Bi,https://www.coursera.org/learn/harnessing-the-power-of-data-with-power-bi,Video Course + Certificate,Coursera
